Block	Column	Row	Pos	Name	ID
34	1	10	6679	empty	empty
35	1	10	6693	empty	empty
36	1	10	6707	empty	empty
36	10	10	6716	empty	WheatUG-1_GS0009_D11
25	1	11	6721	empty	empty
25	7	11	6727	empty	WheatUG-1_GS0083_H6
26	1	11	6735	empty	empty
27	1	11	6749	empty	empty
27	6	11	6754	empty	WheatUG-1_GS0087_F1
27	10	11	6758	empty	WheatUG-1_GS0075_F7
28	1	11	6763	empty	empty
29	1	11	6777	empty	empty
30	1	11	6791	empty	empty
31	1	11	6805	empty	empty
32	1	11	6819	empty	empty
33	1	11	6833	empty	empty
34	1	11	6847	empty	empty
35	1	11	6861	empty	empty
36	1	11	6875	empty	empty
36	12	11	6886	empty	WheatUG-1_GS0005_B9
25	1	12	6889	empty	empty
26	1	12	6903	empty	empty
27	1	12	6917	empty	empty
27	7	12	6923	empty	WheatUG-1_GS0083_B7
28	1	12	6931	empty	empty
29	1	12	6945	empty	empty
29	8	12	6952	empty	WheatUG-1_Control_G16
29	13	12	6957	empty	WheatUG-1_GS0039_F6
30	1	12	6959	empty	empty
31	1	12	6973	empty	empty
32	1	12	6987	empty	empty
33	1	12	7001	empty	empty
34	1	12	7015	empty	empty
34	12	12	7026	empty	WheatUG-1_GS0005_D10
35	1	12	7029	empty	empty
35	11	12	7039	empty	WheatUG-1_GS0011_B5
36	1	12	7043	empty	empty
25	1	13	7057	empty	empty
25	10	13	7066	empty	WheatUG-1_GS0075_B10
26	1	13	7071	empty	empty
27	1	13	7085	empty	empty
28	1	13	7099	empty	empty
29	1	13	7113	empty	empty
29	8	13	7120	empty	WheatUG-1_Control_K16
30	1	13	7127	empty	empty
31	1	13	7141	empty	empty
32	1	13	7155	empty	empty
32	12	13	7166	empty	WheatUG-1_GS0041_F1
33	1	13	7169	empty	empty
34	1	13	7183	empty	empty
34	11	13	7193	empty	WheatUG-1_GS0009_D6
35	1	13	7197	empty	empty
35	10	13	7206	empty	WheatUG-1_GS0015_B1
36	1	13	7211	empty	empty
36	13	13	7223	empty	WheatUG-1_GS0005_H1
27	1	14	7253	empty	empty
27	12	14	7264	empty	WheatUG-1_GS0071_H5
28	1	14	7267	empty	empty
28	9	14	7275	empty	WheatUG-1_GS0077_B5
28	11	14	7277	empty	WheatUG-1_GS0073_F1
28	14	14	7280	empty	WheatUG-1_GS0065_D3
29	1	14	7281	empty	empty
29	8	14	7288	empty	WheatUG-1_Control_O16
30	1	14	7295	empty	empty
31	1	14	7309	empty	empty
32	1	14	7323	empty	empty
33	1	14	7337	empty	empty
34	1	14	7351	empty	empty
34	12	14	7362	empty	WheatUG-1_GS0005_H10
35	1	14	7365	empty	empty
36	1	14	7379	empty	empty
25	14	15	7406	empty	WheatUG-1_GS0067_F4
27	1	15	7421	empty	empty
27	12	15	7432	empty	WheatUG-1_GS0071_B7
28	1	15	7435	empty	empty
29	1	15	7449	empty	empty
29	8	15	7456	empty	WheatUG-1_Control_C20
30	1	15	7463	empty	empty
30	8	15	7470	empty	WheatUG-1_Control_C19
31	1	15	7477	empty	empty
31	5	15	7481	empty	WheatUG-1_GS0055_D7
31	8	15	7484	empty	WheatUG-1_Control_C18
32	1	15	7491	empty	empty
32	8	15	7498	empty	WheatUG-1_Control_C17
33	1	15	7505	empty	empty
33	10	15	7514	empty	WheatUG-1_GS0015_F2
34	1	15	7519	empty	empty
35	1	15	7533	empty	empty
36	1	15	7547	empty	empty
36	2	15	7548	empty	WheatUG-1_GS0033_F1
39	12	1	7600	empty	WheatUG-1_GS0068_F11
40	8	1	7610	empty	WheatUG-1_GS0078_F5
41	7	1	7623	empty	WheatUG-1_Control_H20
42	7	1	7637	empty	WheatUG-1_Control_H19
43	7	1	7651	empty	WheatUG-1_Control_H18
44	7	1	7665	empty	WheatUG-1_Control_H17
47	11	1	7711	empty	WheatUG-1_GS0008_D11
48	12	1	7726	empty	WheatUG-1_GS0006_F3
48	13	1	7727	empty	WheatUG-1_GS0002_H7
40	3	2	7773	empty	WheatUG-1_GS0090_F7
40	11	2	7781	empty	WheatUG-1_GS0070_F7
41	7	2	7791	empty	WheatUG-1_Control_L20
42	7	2	7805	empty	WheatUG-1_Control_L19
43	7	2	7819	empty	WheatUG-1_Control_L18
44	6	2	7832	empty	WheatUG-1_GS0050_D5
44	7	2	7833	empty	WheatUG-1_Control_L17
47	12	2	7880	empty	WheatUG-1_GS0008_H3
47	13	2	7881	empty	WheatUG-1_GS0004_B9
48	13	2	7895	empty	WheatUG-1_GS0002_B9
38	3	3	7913	empty	WheatUG-1_GS0090_H8
41	7	3	7959	empty	WheatUG-1_Control_P20
42	7	3	7973	empty	WheatUG-1_Control_P19
43	5	3	7985	empty	WheatUG-1_GS0056_D1
43	7	3	7987	empty	WheatUG-1_Control_P18
44	7	3	8001	empty	WheatUG-1_Control_P17
41	1	4	8121	empty	WheatUG-1_GS0064_F8
41	7	4	8127	empty	WheatUG-1_Control_D24
42	7	4	8141	empty	WheatUG-1_Control_D23
43	7	4	8155	empty	WheatUG-1_Control_D22
44	7	4	8169	empty	WheatUG-1_Control_D21
45	12	4	8188	empty	WheatUG-1_GS0008_D6
45	14	4	8190	empty	WheatUG-1_GS0004_H2
47	13	4	8217	empty	WheatUG-1_GS0004_F9
39	9	5	8269	empty	WheatUG-1_GS0076_H11
40	10	5	8284	empty	WheatUG-1_GS0074_B5
41	7	5	8295	empty	WheatUG-1_Control_H24
42	7	5	8309	empty	WheatUG-1_Control_H23
43	7	5	8323	empty	WheatUG-1_Control_H22
44	7	5	8337	empty	WheatUG-1_Control_H21
46	12	5	8370	empty	WheatUG-1_GS0006_F6
47	13	5	8385	empty	WheatUG-1_GS0004_H9
37	1	6	8401	empty	empty
38	1	6	8415	empty	empty
39	1	6	8429	empty	empty
40	1	6	8443	empty	empty
41	1	6	8457	empty	empty
41	7	6	8463	empty	WheatUG-1_Control_L24
42	1	6	8471	empty	empty
42	7	6	8477	empty	WheatUG-1_Control_L23
43	1	6	8485	empty	empty
43	7	6	8491	empty	WheatUG-1_Control_L22
44	1	6	8499	empty	empty
44	7	6	8505	empty	WheatUG-1_Control_L21
45	1	6	8513	empty	empty
45	12	6	8524	empty	WheatUG-1_GS0008_H6
46	1	6	8527	empty	empty
46	6	6	8532	empty	WheatUG-1_GS0022_D4
46	14	6	8540	empty	WheatUG-1_GS0002_D4
47	1	6	8541	empty	empty
47	12	6	8552	empty	WheatUG-1_GS0008_H5
48	1	6	8555	empty	empty
37	1	7	8569	empty	empty
37	2	7	8570	empty	WheatUG-1_GS0096_F6
38	1	7	8583	empty	empty
39	1	7	8597	empty	empty
39	2	7	8598	empty	WheatUG-1_GS0096_F5
39	14	7	8610	empty	WheatUG-1_GS0064_F11
40	1	7	8611	empty	empty
41	1	7	8625	empty	empty
41	7	7	8631	empty	WheatUG-1_Control_P24
42	1	7	8639	empty	empty
42	7	7	8645	empty	WheatUG-1_Control_P23
43	1	7	8653	empty	empty
43	7	7	8659	empty	WheatUG-1_Control_P22
44	1	7	8667	empty	empty
44	7	7	8673	empty	WheatUG-1_Control_P21
45	1	7	8681	empty	empty
45	13	7	8693	empty	WheatUG-1_GS0004_D12
46	1	7	8695	empty	empty
46	14	7	8708	empty	WheatUG-1_GS0002_F4
47	1	7	8709	empty	empty
47	12	7	8720	empty	WheatUG-1_GS0008_B7
48	1	7	8723	empty	empty
48	13	7	8735	empty	WheatUG-1_GS0002_D11
37	1	8	8737	empty	empty
37	2	8	8738	empty	WheatUG-1_GS0096_H6
38	1	8	8751	empty	empty
39	1	8	8765	empty	empty
39	2	8	8766	empty	WheatUG-1_GS0096_H5
40	1	8	8779	empty	empty
41	1	8	8793	empty	empty
41	8	8	8800	empty	WheatUG-1_Control_H12
42	1	8	8807	empty	empty
42	8	8	8814	empty	WheatUG-1_Control_H11
43	1	8	8821	empty	empty
43	12	8	8832	empty	WheatUG-1_GS0040_D11
44	1	8	8835	empty	empty
45	1	8	8849	empty	empty
45	12	8	8860	empty	WheatUG-1_GS0008_D8
46	1	8	8863	empty	empty
47	1	8	8877	empty	empty
48	1	8	8891	empty	empty
37	1	9	8905	empty	empty
38	1	9	8919	empty	empty
39	1	9	8933	empty	empty
40	1	9	8947	empty	empty
41	1	9	8961	empty	empty
42	1	9	8975	empty	empty
42	7	9	8981	empty	WheatUG-1_GS0050_D2
43	1	9	8989	empty	empty
43	11	9	8999	empty	WheatUG-1_GS0044_D7
44	1	9	9003	empty	empty
45	1	9	9017	empty	empty
46	1	9	9031	empty	empty
46	12	9	9042	empty	WheatUG-1_GS0006_F8
47	1	9	9045	empty	empty
48	1	9	9059	empty	empty
37	1	10	9073	empty	empty
38	1	10	9087	empty	empty
39	1	10	9101	empty	empty
40	1	10	9115	empty	empty
41	1	10	9129	empty	empty
41	8	10	9136	empty	WheatUG-1_Control_P12
42	1	10	9143	empty	empty
42	2	10	9144	empty	WheatUG-1_GS0062_D4
42	8	10	9150	empty	WheatUG-1_Control_P11
43	1	10	9157	empty	empty
44	1	10	9171	empty	empty
45	1	10	9185	empty	empty
46	1	10	9199	empty	empty
47	1	10	9213	empty	empty
48	1	10	9227	empty	empty
48	6	10	9232	empty	WheatUG-1_GS0022_D5
37	1	11	9241	empty	empty
37	11	11	9251	empty	WheatUG-1_GS0072_H12
37	12	11	9252	empty	WheatUG-1_GS0072_B6
38	1	11	9255	empty	empty
39	1	11	9269	empty	empty
40	1	11	9283	empty	empty
41	1	11	9297	empty	empty
42	1	11	9311	empty	empty
43	1	11	9325	empty	empty
44	1	11	9339	empty	empty
45	1	11	9353	empty	empty
45	12	11	9364	empty	WheatUG-1_GS0008_B10
46	1	11	9367	empty	empty
46	10	11	9376	empty	WheatUG-1_GS0010_F12
47	1	11	9381	empty	empty
48	1	11	9395	empty	empty
48	3	11	9397	empty	WheatUG-1_GS0030_H3
37	1	12	9409	empty	empty
37	12	12	9420	empty	WheatUG-1_GS0072_D6
38	1	12	9423	empty	empty
38	13	12	9435	empty	WheatUG-1_GS0066_F10
39	1	12	9437	empty	empty
40	1	12	9451	empty	empty
41	1	12	9465	empty	empty
41	8	12	9472	empty	WheatUG-1_Control_H16
42	1	12	9479	empty	empty
43	1	12	9493	empty	empty
43	5	12	9497	empty	WheatUG-1_GS0056_F5
44	1	12	9507	empty	empty
45	1	12	9521	empty	empty
46	1	12	9535	empty	empty
46	4	12	9538	empty	WheatUG-1_GS0026_D10
46	6	12	9540	empty	WheatUG-1_GS0022_H6
46	10	12	9544	empty	WheatUG-1_GS0010_H12
46	12	12	9546	empty	WheatUG-1_GS0006_D10
46	14	12	9548	empty	WheatUG-1_GS0002_H6
47	1	12	9549	empty	empty
47	14	12	9562	empty	WheatUG-1_GS0004_H5
48	1	12	9563	empty	empty
37	1	13	9577	empty	empty
38	1	13	9591	empty	empty
39	1	13	9605	empty	empty
40	1	13	9619	empty	empty
41	1	13	9633	empty	empty
41	8	13	9640	empty	WheatUG-1_Control_L16
42	1	13	9647	empty	empty
43	1	13	9661	empty	empty
44	1	13	9675	empty	empty
45	1	13	9689	empty	empty
46	1	13	9703	empty	empty
47	1	13	9717	empty	empty
48	1	13	9731	empty	empty
48	3	13	9733	empty	WheatUG-1_GS0030_D5
48	6	13	9736	empty	WheatUG-1_GS0022_B7
39	1	14	9773	empty	empty
40	1	14	9787	empty	empty
41	1	14	9801	empty	empty
41	8	14	9808	empty	WheatUG-1_Control_P16
42	1	14	9815	empty	empty
43	1	14	9829	empty	empty
44	1	14	9843	empty	empty
45	1	14	9857	empty	empty
45	14	14	9870	empty	WheatUG-1_GS0004_D8
46	1	14	9871	empty	empty
47	1	14	9885	empty	empty
48	1	14	9899	empty	empty
48	13	14	9911	empty	WheatUG-1_GS0006_B3
48	14	14	9912	empty	WheatUG-1_GS0002_D7
37	8	15	9920	empty	WheatUG-1_GS0084_B2
39	1	15	9941	empty	empty
39	12	15	9952	empty	WheatUG-1_GS0072_B7
40	1	15	9955	empty	empty
41	1	15	9969	empty	empty
41	8	15	9976	empty	WheatUG-1_Control_D20
42	1	15	9983	empty	empty
42	8	15	9990	empty	WheatUG-1_Control_D19
43	1	15	9997	empty	empty
43	2	15	9998	empty	WheatUG-1_GS0064_F5
43	8	15	10004	empty	WheatUG-1_Control_D18
44	1	15	10011	empty	empty
44	8	15	10018	empty	WheatUG-1_Control_D17
45	1	15	10025	empty	empty
45	13	15	10037	empty	WheatUG-1_GS0008_D4
45	14	15	10038	empty	WheatUG-1_GS0004_F8
46	1	15	10039	empty	empty
46	13	15	10051	empty	WheatUG-1_GS0006_D4
46	14	15	10052	empty	WheatUG-1_GS0002_F8
47	1	15	10053	empty	empty
48	1	15	10067	empty	empty
12	14	14	2352	F01_a11_plate_04	WheatUG-1_GS0001_C7
22	12	12	4506	F01_a22_plate_12	WheatUG-1_GS0006_C10
46	10	8	8872	F01_d15_plate_11	WheatUG-1_GS0010_H10
34	8	3	5510	F01_d37_plate_01	WheatUG-1_GS0013_B12
48	9	10	9235	F01_d37_plate_03	WheatUG-1_GS0014_B7
34	7	7	6181	F01_e29_plate_07	WheatUG-1_GS0017_H8
33	7	7	6167	F01_e310_plate_02	WheatUG-1_GS0019_H8
23	8	8	3844	F01_e310_plate_03	WheatUG-1_GS0020_C1
47	7	9	9051	F01_e310_plate_05	WheatUG-1_GS0020_D9
36	6	3	5536	F01_e310_plate_06	WheatUG-1_GS0021_F1
10	5	2	299	F01_e310_plate_09	WheatUG-1_GS0021_A10
34	5	6	6011	F01_e310_plate_10	WheatUG-1_GS0021_B12
33	6	14	7342	F01_e411_plate_05	WheatUG-1_GS0023_D8
36	4	13	7214	F01_e411_plate_14	WheatUG-1_GS0025_F9
34	4	15	7522	F01_e411_plate_15	WheatUG-1_GS0025_B12
12	3	12	2005	F01_h116_plate_01	WheatUG-1_GS0029_A5
34	2	9	6512	F01_h116_plate_04	WheatUG-1_GS0029_B12
22	2	1	2648	F01_h116_plate_07	WheatUG-1_GS0030_A8
9	2	1	114	F01_h116_plate_11	WheatUG-1_GS0031_A8
30	14	5	5796	F01_j122_plate_03	WheatUG-1_GS0033_B8
46	1	1	7687	F01_j122_plate_04	WheatUG-1_GS0034_H2
7	14	11	1778	F01_j122_plate_07	WheatUG-1_GS0035_E9
45	2	14	9858	F01_j122_plate_08	WheatUG-1_GS0036_D2
8	13	6	951	F01_j122_plate_10	WheatUG-1_GS0037_A3
30	12	1	5122	F01_j122_plate_11	WheatUG-1_GS0037_F8
42	13	14	9827	F01_j122_plate_13	WheatUG-1_GS0038_B8
29	12	6	5948	F01_j223_plate_02	WheatUG-1_GS0039_H10
41	13	14	9813	F01_j223_plate_04	WheatUG-1_GS0040_B8
43	12	11	9336	F01_j223_plate_14	WheatUG-1_GS0044_B1
6	9	4	583	F01_j324_plate_08	WheatUG-1_GS0045_E8
30	9	7	6127	F01_j324_plate_09	WheatUG-1_GS0045_D10
18	10	6	3440	F01_j324_plate_11	WheatUG-1_GS0046_C2
31	9	8	6309	F01_l125_plate_08	WheatUG-1_GS0047_F9
17	9	13	4601	F01_l226_plate_02	WheatUG-1_GS0048_G12
32	7	15	7497	F01_l226_plate_03	WheatUG-1_GS0049_H3
6	6	11	1756	F01_l226_plate_05	WheatUG-1_GS0049_E10
7	7	13	2107	F01_l226_plate_10	WheatUG-1_GS0051_C3
5	6	4	566	F01_l226_plate_11	WheatUG-1_GS0051_G6
30	5	9	6459	F01_n129_plate_06	WheatUG-1_GS0053_H4
44	4	6	8502	F01_n129_plate_11	WheatUG-1_GS0054_H9
19	5	6	3449	F01_n129_plate_19	WheatUG-1_GS0056_A3
20	3	14	4805	F01_n130_plate_32	WheatUG-1_GS0058_E9
41	4	14	9804	F01_n130_plate_42	WheatUG-1_GS0060_H2
6	1	2	239	F01_n130_plate_56	WheatUG-1_GS0061_A8
26	14	8	6244	F01_n130_plate_63	WheatUG-1_GS0061_H12
40	14	6	8456	F01_n130_plate_66	WheatUG-1_GS0062_D11
5	1	4	561	F01_o232_plate_02	WheatUG-1_GS0063_E8
41	2	9	8962	F01_o232_plate_04	WheatUG-1_GS0064_B4
26	12	1	5066	F01_o232_plate_11	WheatUG-1_GS0065_F12
39	13	10	9113	F01_p133_plate_04	WheatUG-1_GS0068_B9
28	12	5	5766	F01_p133_plate_05	WheatUG-1_GS0069_F1
16	12	4	3078	F01_p133_plate_08	WheatUG-1_GS0070_C1
16	12	13	4590	F01_p133_plate_09	WheatUG-1_GS0070_E5
15	12	9	3904	F01_p133_plate_14	WheatUG-1_GS0072_E3
37	11	8	8747	F01_p234_plate_06	WheatUG-1_GS0072_B12
2	10	9	1368	F01_p234_plate_12	WheatUG-1_GS0073_A8
28	9	4	5595	F01_p234_plate_13	WheatUG-1_GS0073_F11
40	9	2	7779	F01_p234_plate_16	WheatUG-1_GS0074_B11
3	10	11	1718	F01_p234_plate_18	WheatUG-1_GS0075_E7
39	10	13	9614	F01_p234_plate_22	WheatUG-1_GS0076_B9
40	9	6	8451	F01_p335_plate_01	WheatUG-1_GS0078_B1
37	9	15	9921	F01_p335_plate_08	WheatUG-1_GS0080_D6
3	7	1	35	F01_p436_plate_03	WheatUG-1_GS0083_C1
25	6	8	6222	F01_p436_plate_08	WheatUG-1_GS0083_H12
4	5	11	1727	F01_p436_plate_17	WheatUG-1_GS0085_C9
38	6	15	9932	F01_p537_plate_02	WheatUG-1_GS0086_F4
38	5	7	8587	F01_p537_plate_03	WheatUG-1_GS0086_D8
3	5	15	2385	F01_p537_plate_09	WheatUG-1_GS0087_C11
37	5	1	7565	F01_p638_plate_02	WheatUG-1_GS0088_H4
4	4	12	1894	F01_p638_plate_06	WheatUG-1_GS0089_C5
16	4	7	3574	F01_p638_plate_09	WheatUG-1_GS0090_A3
16	4	12	4414	F01_p638_plate_10	WheatUG-1_GS0090_C5
16	3	9	3909	F01_p638_plate_12	WheatUG-1_GS0090_C11
25	4	4	5548	F01_p638_plate_13	WheatUG-1_GS0091_D2
26	3	13	7073	F01_p739_plate_07	WheatUG-1_GS0093_D2
36	14	14	7392	F02_a11_plate_04	WheatUG-1_GS0001_D7
9	13	4	629	F02_a11_plate_14	WheatUG-1_GS0003_E10
35	12	3	5528	F02_a22_plate_14	WheatUG-1_GS0007_B5
45	10	3	8018	F02_d26_plate_12	WheatUG-1_GS0012_F8
33	9	12	7009	F02_d37_plate_10	WheatUG-1_GS0015_F8
23	9	9	4013	F02_e29_plate_02	WheatUG-1_GS0016_G5
45	9	12	9529	F02_e29_plate_03	WheatUG-1_GS0016_F8
23	7	3	3003	F02_e310_plate_04	WheatUG-1_GS0020_G5
12	6	11	1840	F02_e310_plate_07	WheatUG-1_GS0021_E5
22	6	4	3156	F02_e310_plate_11	WheatUG-1_GS0022_G2
9	6	15	2470	F02_e411_plate_05	WheatUG-1_GS0023_E8
10	3	1	129	F02_e411_plate_15	WheatUG-1_GS0025_C12
48	5	14	9903	F02_e512_plate_01	WheatUG-1_GS0026_B3
48	4	10	9230	F02_e512_plate_03	WheatUG-1_GS0026_H7
33	4	3	5492	F02_e512_plate_08	WheatUG-1_GS0027_B6
23	3	1	2663	F02_e512_plate_14	WheatUG-1_GS0028_C11
36	2	6	6036	F02_h116_plate_03	WheatUG-1_GS0029_D9
10	2	10	1640	F02_h116_plate_04	WheatUG-1_GS0029_C12
12	1	1	155	F02_j122_plate_02	WheatUG-1_GS0033_G1
6	14	6	924	F02_j122_plate_03	WheatUG-1_GS0033_C8
9	1	2	281	F02_j122_plate_06	WheatUG-1_GS0035_A4
31	14	11	6818	F02_j122_plate_07	WheatUG-1_GS0035_F9
18	12	10	4114	F02_j122_plate_14	WheatUG-1_GS0038_G12
43	13	8	8833	F02_j223_plate_03	WheatUG-1_GS0040_F3
41	12	8	8804	F02_j223_plate_05	WheatUG-1_GS0040_D12
32	11	8	6325	F02_j223_plate_07	WheatUG-1_GS0041_B7
44	11	2	7837	F02_j223_plate_09	WheatUG-1_GS0042_F3
5	11	3	403	F02_j223_plate_12	WheatUG-1_GS0043_G4
6	10	7	1088	F02_j324_plate_05	WheatUG-1_GS0045_E2
30	10	14	7304	F02_j324_plate_07	WheatUG-1_GS0045_D6
18	9	5	3271	F02_l125_plate_03	WheatUG-1_GS0046_G8
31	9	4	5637	F02_l125_plate_07	WheatUG-1_GS0047_F7
19	7	13	4627	F02_n129_plate_03	WheatUG-1_GS0052_C3
8	5	10	1615	F02_n129_plate_06	WheatUG-1_GS0053_A5
20	5	9	3967	F02_n129_plate_09	WheatUG-1_GS0054_G3
42	5	12	9483	F02_n129_plate_10	WheatUG-1_GS0054_F6
29	5	8	6277	F02_n129_plate_16	WheatUG-1_GS0055_F4
41	4	6	8460	F02_n130_plate_01	WheatUG-1_GS0056_H10
42	3	7	8641	F02_n130_plate_31	WheatUG-1_GS0058_H6
42	2	4	8136	F02_n130_plate_38	WheatUG-1_GS0058_H12
19	3	9	3951	F02_n130_plate_45	WheatUG-1_GS0060_C7
44	2	14	9844	F02_n130_plate_64	WheatUG-1_GS0062_D5
29	2	12	6946	F02_o232_plate_01	WheatUG-1_GS0063_H4
1	14	6	854	F02_o232_plate_03	WheatUG-1_GS0063_C12
17	1	5	3249	F02_o232_plate_05	WheatUG-1_GS0064_G8
39	14	8	8778	F02_o232_plate_06	WheatUG-1_GS0064_H11
2	12	2	194	F02_o232_plate_11	WheatUG-1_GS0065_G12
27	14	15	7434	F02_o232_plate_16	WheatUG-1_GS0067_F3
1	13	8	1189	F02_p133_plate_01	WheatUG-1_GS0067_E8
15	14	9	3906	F02_p133_plate_02	WheatUG-1_GS0068_A1
13	13	1	2533	F02_p133_plate_03	WheatUG-1_GS0068_G4
2	12	11	1706	F02_p133_plate_06	WheatUG-1_GS0069_A6
28	11	7	6101	F02_p133_plate_07	WheatUG-1_GS0069_H9
14	11	6	3385	F02_p133_plate_10	WheatUG-1_GS0070_E10
14	10	1	2544	F02_p234_plate_14	WheatUG-1_GS0074_A4
25	9	5	5721	F02_p234_plate_20	WheatUG-1_GS0075_H12
15	10	5	3230	F02_p234_plate_21	WheatUG-1_GS0076_A5
16	9	7	3579	F02_p335_plate_01	WheatUG-1_GS0078_C1
14	8	8	3718	F02_p335_plate_03	WheatUG-1_GS0078_C10
39	8	10	9108	F02_p335_plate_09	WheatUG-1_GS0080_H9
26	7	15	7413	F02_p335_plate_15	WheatUG-1_GS0081_H8
40	6	4	8112	F02_p436_plate_01	WheatUG-1_GS0082_H9
25	7	13	7063	F02_p436_plate_07	WheatUG-1_GS0083_D8
13	7	10	4039	F02_p436_plate_10	WheatUG-1_GS0084_E6
13	7	15	4879	F02_p436_plate_11	WheatUG-1_GS0084_G8
37	6	5	8238	F02_p436_plate_12	WheatUG-1_GS0084_B12
4	5	1	47	F02_p436_plate_15	WheatUG-1_GS0085_G3
14	5	1	2539	F02_p537_plate_02	WheatUG-1_GS0086_G4
14	5	8	3715	F02_p537_plate_03	WheatUG-1_GS0086_E8
27	5	6	5913	F02_p537_plate_06	WheatUG-1_GS0087_B7
15	5	2	2721	F02_p638_plate_02	WheatUG-1_GS0088_A5
13	5	12	4373	F02_p638_plate_04	WheatUG-1_GS0088_E10
2	4	3	354	F02_p638_plate_05	WheatUG-1_GS0089_A2
28	4	12	6934	F02_p638_plate_06	WheatUG-1_GS0089_D5
2	3	3	353	F02_p638_plate_07	WheatUG-1_GS0089_G8
28	3	9	6429	F02_p638_plate_08	WheatUG-1_GS0089_D11
14	3	2	2705	F02_p638_plate_11	WheatUG-1_GS0090_E8
22	13	5	3331	F03_a11_plate_10	WheatUG-1_GS0002_G10
33	14	1	5166	F03_a11_plate_11	WheatUG-1_GS0003_B2
21	14	10	4158	F03_a11_plate_17	WheatUG-1_GS0004_C6
45	13	9	9029	F03_a22_plate_06	WheatUG-1_GS0004_H12
11	12	4	656	F03_a22_plate_14	WheatUG-1_GS0007_C5
23	12	8	3848	F03_d15_plate_02	WheatUG-1_GS0008_C7
48	11	12	9573	F03_d15_plate_09	WheatUG-1_GS0010_B5
24	10	9	4028	F03_d15_plate_11	WheatUG-1_GS0010_A11
11	11	6	991	F03_d15_plate_15	WheatUG-1_GS0011_E1
47	11	11	9391	F03_d26_plate_08	WheatUG-1_GS0012_H3
12	9	8	1339	F03_d26_plate_16	WheatUG-1_GS0013_E5
10	8	4	638	F03_d37_plate_01	WheatUG-1_GS0013_C12
24	9	11	4363	F03_d37_plate_03	WheatUG-1_GS0014_C7
11	10	14	2334	F03_d37_plate_06	WheatUG-1_GS0015_C1
11	9	10	1661	F03_d37_plate_09	WheatUG-1_GS0015_A7
24	7	3	3017	F03_e29_plate_10	WheatUG-1_GS0018_G5
46	7	12	9541	F03_e29_plate_12	WheatUG-1_GS0018_B12
11	7	8	1323	F03_e310_plate_02	WheatUG-1_GS0019_A9
47	7	3	8043	F03_e310_plate_04	WheatUG-1_GS0020_H5
23	7	10	4179	F03_e310_plate_05	WheatUG-1_GS0020_E9
36	6	11	6880	F03_e310_plate_07	WheatUG-1_GS0021_F5
10	5	7	1139	F03_e310_plate_10	WheatUG-1_GS0021_C12
22	6	10	4164	F03_e310_plate_12	WheatUG-1_GS0022_C6
48	5	3	8055	F03_e411_plate_01	WheatUG-1_GS0022_D9
22	5	6	3491	F03_e411_plate_02	WheatUG-1_GS0022_A12
35	6	12	7034	F03_e411_plate_04	WheatUG-1_GS0023_H5
33	6	15	7510	F03_e411_plate_05	WheatUG-1_GS0023_F8
45	5	8	8853	F03_e411_plate_11	WheatUG-1_GS0024_F12
34	3	1	5169	F03_e411_plate_15	WheatUG-1_GS0025_D12
9	4	4	620	F03_e512_plate_08	WheatUG-1_GS0027_C6
23	5	15	5017	F03_e512_plate_11	WheatUG-1_GS0028_C3
34	3	5	5841	F03_e512_plate_15	WheatUG-1_GS0029_D2
11	3	6	983	F03_h116_plate_09	WheatUG-1_GS0031_E1
9	3	9	1459	F03_h116_plate_10	WheatUG-1_GS0031_C4
33	2	1	5154	F03_h116_plate_11	WheatUG-1_GS0031_B8
36	1	1	5195	F03_j122_plate_02	WheatUG-1_GS0033_H1
30	14	6	5964	F03_j122_plate_03	WheatUG-1_GS0033_D8
24	1	2	2843	F03_j122_plate_04	WheatUG-1_GS0034_A3
7	14	12	1946	F03_j122_plate_07	WheatUG-1_GS0035_G9
21	2	15	4986	F03_j122_plate_08	WheatUG-1_GS0036_E2
41	14	7	8638	F03_j122_plate_09	WheatUG-1_GS0036_F8
32	13	6	5991	F03_j122_plate_10	WheatUG-1_GS0037_B3
6	12	2	250	F03_j122_plate_11	WheatUG-1_GS0037_G8
42	12	10	9154	F03_j122_plate_14	WheatUG-1_GS0038_H12
19	13	9	3961	F03_j223_plate_03	WheatUG-1_GS0040_G3
17	13	15	4941	F03_j223_plate_04	WheatUG-1_GS0040_C8
32	12	15	7502	F03_j223_plate_06	WheatUG-1_GS0041_B3
18	10	4	3104	F03_j223_plate_11	WheatUG-1_GS0042_G12
43	11	5	8327	F03_j223_plate_15	WheatUG-1_GS0044_D5
41	11	13	9643	F03_j324_plate_02	WheatUG-1_GS0044_D10
8	10	8	1284	F03_j324_plate_04	WheatUG-1_GS0045_G1
44	10	11	9348	F03_l125_plate_01	WheatUG-1_GS0046_F3
29	10	6	5946	F03_l125_plate_05	WheatUG-1_GS0047_D2
7	9	9	1437	F03_l125_plate_08	WheatUG-1_GS0047_G9
6	7	12	1925	F03_l226_plate_03	WheatUG-1_GS0049_A4
42	6	5	8308	F03_l226_plate_08	WheatUG-1_GS0050_B8
44	6	13	9680	F03_l226_plate_09	WheatUG-1_GS0050_B11
29	6	4	5606	F03_l226_plate_11	WheatUG-1_GS0051_H6
31	6	9	6474	F03_l226_plate_12	WheatUG-1_GS0051_B9
7	5	3	425	F03_n129_plate_12	WheatUG-1_GS0055_C1
