Array Design Name	DIASMGB-Wheat-WheatUG-9K-v2
Version	version 2
Provider	Per Gregersen (per.gregersen@agrsci.dk)
Comment[ArrayExpressAccession]	A-MEXP-556
Comment[SubmittedName]	DIASMGB-Wheat-WheatUG-9K-v2
Comment[Organism]	Triticum aestivum
Printing Protocol	A 9K wheat unigene set was kindly made available by Keith Edwards, Bristol University (www.cerealsdb.uk.net). This set of clones originates in 35 cDNA libraries prepared from a range of different tissues of the wheat plant but predominantly from tissues of the developing grain. Plasmid DNA mini-preparations were made from all clones using Millipore 96-well plates (MANNLY50, MAFBNOB50, Millipore) according to the manufacturer?s recommendations. The cDNA inserts were PCR amplified from 0.5-1 ?l DNA mini-preparation using the T3 and T7 flanking primers (30pmol) of the pBluescript cloning vector and Taq polymerase (0.8 U) (EP0402, Fermentas, LT) in 100?l reaction buffer (10 mM Tris, pH 8.8; 50 mM KCl; 0.08% Nonidet P40; 0.5 mM MgCl2; 0.3 mM (each) dNTP). The PCR reactions were performed in a MJResearch Cycler (MJResearch) and the cycling conditions were 5 min at 96?C, followed by 45 cycles of 30 sec at 96?C, 2 min at 58?C, 2 min at 72?C, and a final extension of 10 min at 72?C. PCR products were precipitated with 2.5 vol 96% ethanol and 1/10 vol 3 M NaAcetate, pH 6.0, left at least 2 h at ?20?C, and centrifuged 1 h, 4?C, 2600 rcf. The air-dried pellet was dissolved in 20 ?l of water. One ?l of each sample was run in a 1% agarose gel containing SYBR Green. The quality of the PCR products were visually inspected and abnormal or missing products were recorded. Five ?l (100-500 ?g) of each sample was vacuum-dried and re-dissolved in 5 ?l of 1 x QMT spotting buffer (S201100, Quantifoil, D). The samples were spotted onto QMT amino slides (S122025, Quantifoil, D) using a Chipwriter microarrayspotter (Eurogentec, B) with 24 Stealth MP3 pins (Telechem Int., US). Following spotting, the slides were UV cross-linked  at 250 mJ ( Stratalinker, Stratagene) and kept dry and in the dark at room temperature until hybridisation.
Technology Type	spotted_ds_DNA_features
Technology Type Term Accession Number	#spotted_ds_DNA_features
Technology Type Term Source REF	The MGED Ontology
Surface Type	aminosilane
Surface Type Term Accession Number	#aminosilane
Surface Type Term Source REF	mo
Substrate Type	glass
Substrate Type Term Accession Number	#glass
Substrate Type Term Source REF	mo
Term Source Name	The MGED Ontology	mo	embl	tigr_tagi
Term Source File	http://mged.sourceforge.net/ontologies/MGEDontology.php	http://mged.sourceforge.net/ontologies/MGEDontology.php	http://www.ebi.ac.uk/embl/	http://www.tigr.org/tigr-scripts/tgi/T_index.cgi?species=wheat
Term Source Version			
Comment[AdditionalFile:txt]	A-MEXP-556_comments.txt

[main]
Block Column	Block Row	Column	Row	Reporter Name	Reporter Database Entry[embl]	Reporter Database Entry[tigr_tagi]	Reporter Group[role]	Control Type
11	3	7	6	WheatUG-1_GS0019_F7	AL812320	TC207001	Experimental	
11	3	8	6	WheatUG-1_GS0015_H11	AL810348	TC202846	Experimental	
11	3	9	6	WheatUG-1_GS0015_B5	AL811468	TC202944	Experimental	
11	3	10	6	WheatUG-1_GS0011_D9	AL811979	TC195028	Experimental	
11	3	11	6	WheatUG-1_GS0011_F1	AL811728		Experimental	
11	3	12	6	WheatUG-1_GS0007_H5	AL808288	TC192239	Experimental	
11	3	13	6	WheatUG-1_GS0003_B11	AL809235		Experimental	
11	3	14	6	WheatUG-1_GS0003_D3	AL809092	TC222584	Experimental	
12	3	2	6	WheatUG-1_GS0029_D9	AL814812	TC205841	Experimental	
12	3	3	6	WheatUG-1_GS0029_F1	AL814032	TC222005	Experimental	
12	3	4	6	WheatUG-1_GS0025_H5	AL813202	TC196205	Experimental	
12	3	5	6	WheatUG-1_GS0021_B11	AL812055		Experimental	
12	3	6	6	WheatUG-1_GS0021_D3	AL812665	TC204587	Experimental	
12	3	7	6	WheatUG-1_GS0017_F7	AL813413	TC220882	Experimental	
12	3	8	6	WheatUG-1_GS0013_H11	AL811146	TC207127	Experimental	
12	3	9	6	WheatUG-1_GS0013_B5	AL811031	TC220854	Experimental	
12	3	10	6	WheatUG-1_GS0009_D9	AL810134		Experimental	
12	3	11	6	WheatUG-1_GS0009_F1	AL809995	TC212542	Experimental	
12	3	12	6	WheatUG-1_GS0005_H5	AL808787	TC222850	Experimental	
12	3	13	6	WheatUG-1_GS0001_B11	AL809634	TC196035	Experimental	
12	3	14	6	WheatUG-1_GS0001_D3	AL809473	TC208928	Experimental	
1	3	2	7	WheatUG-1_GS0095_F6	AL829730	TC225068	Experimental	
1	3	3	7	WheatUG-1_GS0091_H10	AL828550	TC188860	Experimental	
1	3	4	7	WheatUG-1_GS0091_B4	AL827712	TC206556	Experimental	
1	3	5	7	WheatUG-1_GS0087_D8	AL826734	TC193325	Experimental	
1	3	6	7	WheatUG-1_GS0083_F12	AL826286	TC190824	Experimental	
1	3	7	7	WheatUG-1_GS0083_H4	AL826167	TC189543	Experimental	
1	3	8	7	WheatUG-1_GS0079_B10	AL825195	TC211551	Experimental	
1	3	9	7	WheatUG-1_GS0079_D2	AL822947	TC202935	Experimental	
1	3	10	7	WheatUG-1_GS0075_F6	AL825919	TC210876	Experimental	
1	3	11	7	WheatUG-1_GS0071_H10	AL821508	TC196753	Experimental	
1	3	12	7	WheatUG-1_GS0071_B4	AL823124	TC204377	Experimental	
1	3	13	7	WheatUG-1_GS0067_D8	AL823251	TC211574	Experimental	
1	3	14	7	WheatUG-1_GS0063_F12	AL821049	TC190346	Experimental	
2	3	2	7	WheatUG-1_GS0093_F6	AL828767		Experimental	
2	3	3	7	WheatUG-1_GS0089_H10	AL827028	TC188670	Experimental	
2	3	4	7	WheatUG-1_GS0089_B4	AL827177	TC213336	Experimental	
2	3	5	7	WheatUG-1_GS0085_D8	AL828369	TC193047	Experimental	
2	3	6	7	WheatUG-1_GS0081_F12	AL825511	TC226069	Experimental	
2	3	7	7	WheatUG-1_GS0081_H4	AL822645	TC189737	Experimental	
2	3	8	7	WheatUG-1_GS0077_B10	AL822686	TC207987	Experimental	
2	3	9	7	WheatUG-1_GS0077_D2	AL822413	TC219678	Experimental	
2	3	10	7	WheatUG-1_GS0073_F6	AL825046	TC218854	Experimental	
2	3	11	7	WheatUG-1_GS0069_H10	AL821348		Experimental	
2	3	12	7	WheatUG-1_GS0069_B4	AL821248	TC193547	Experimental	
2	3	13	7	WheatUG-1_GS0065_D8	AL820736	TC191413	Experimental	
2	3	14	7	WheatUG-1_GS0061_F12	AL819987	TC191442	Experimental	
3	3	2	7	WheatUG-1_GS0095_F5	AL829714	TC202759	Experimental	
3	3	3	7	WheatUG-1_GS0091_H9	AL828530	TC201734	Experimental	
3	3	4	7	WheatUG-1_GS0091_B3	AL827697	TC204692	Experimental	
3	3	5	7	WheatUG-1_GS0087_D7	AL826703	TC209516	Experimental	
3	3	6	7	WheatUG-1_GS0083_F11	AL826267		Experimental	
3	3	7	7	WheatUG-1_GS0083_H3	AL826153		Experimental	
3	3	8	7	WheatUG-1_GS0079_B9	AL825181	TC188456	Experimental	
3	3	10	7	WheatUG-1_GS0075_F5	AL825906	TC228520	Experimental	
3	3	11	7	WheatUG-1_GS0071_H9	AL821493		Experimental	
3	3	12	7	WheatUG-1_GS0071_B3	AL823111	TC220802	Experimental	
3	3	13	7	WheatUG-1_GS0067_D7	AL823240		Experimental	
3	3	14	7	WheatUG-1_GS0063_F11	AL820929	TC191984	Experimental	
4	3	2	7	WheatUG-1_GS0093_F5	AL828752	TC189844	Experimental	
4	3	3	7	WheatUG-1_GS0089_H9	AL827056	TC212881	Experimental	
4	3	4	7	WheatUG-1_GS0089_B3	AL827208	TC203459	Experimental	
4	3	5	7	WheatUG-1_GS0085_D7	AL828353	TC216013	Experimental	
4	3	6	7	WheatUG-1_GS0081_F11	AL825495	TC214275	Experimental	
4	3	7	7	WheatUG-1_GS0081_H3	AL822631		Experimental	
4	3	8	7	WheatUG-1_GS0077_B9	AL822553		Experimental	
4	3	9	7	WheatUG-1_GS0077_D1	AL822396	TC215780	Experimental	
4	3	10	7	WheatUG-1_GS0073_F5	AL825027	TC220170	Experimental	
4	3	11	7	WheatUG-1_GS0069_H9	AL821335	TC191762	Experimental	
4	3	12	7	WheatUG-1_GS0069_B3	AL821237	TC222775	Experimental	
4	3	13	7	WheatUG-1_GS0065_D7	AL821035	TC207836	Experimental	
4	3	14	7	WheatUG-1_GS0061_F11	AL821863	TC217795	Experimental	
5	3	2	7	WheatUG-1_GS0063_F2	AL820765	TC203908	Experimental	
5	3	3	7	WheatUG-1_GS0059_H6	AL821664	TC228551	Experimental	
5	3	4	7	WheatUG-1_GS0055_B12	AL819326	TC223264	Experimental	
5	3	5	7	WheatUG-1_GS0055_D4	AL819185	TC197999	Experimental	
5	3	6	7	WheatUG-1_GS0051_F8	AL817853	TC200728	Experimental	
5	3	8	7	WheatUG-1_Control_C12	Z16414		Experimental	
5	3	9	7	WheatUG-1_GS0047_D10	AL818913	TC193483	Experimental	
5	3	10	7	WheatUG-1_GS0047_F2	AL818504	TC214023	Experimental	
5	3	11	7	WheatUG-1_GS0043_H6	AL818179	TC228634	Experimental	
5	3	12	7	WheatUG-1_GS0039_B12	AL815290	TC214345	Experimental	
5	3	13	7	WheatUG-1_GS0039_D4	AL816131		Experimental	
5	3	14	7	WheatUG-1_GS0035_F8	AL816595		Experimental	
6	3	2	7	WheatUG-1_GS0061_F2	AL821774		Experimental	
6	3	3	7	WheatUG-1_GS0057_H6	AL821874	TC220645	Experimental	
6	3	4	7	WheatUG-1_GS0053_B12	AL819065	TC193513	Experimental	
6	3	5	7	WheatUG-1_GS0053_D4	AL819891		Experimental	
6	3	6	7	WheatUG-1_GS0049_F8	AL816867		Experimental	
6	3	8	7	WheatUG-1_Control_C11	AL825219	TC204945	Experimental	
6	3	9	7	WheatUG-1_GS0045_D10	AL817367	TC204981	Experimental	
6	3	10	7	WheatUG-1_GS0045_F2	AL817198	TC218877	Experimental	
6	3	11	7	WheatUG-1_GS0041_H6	AL815604	TC216337	Experimental	
6	3	12	7	WheatUG-1_GS0037_B12	AL815948		Experimental	
6	3	13	7	WheatUG-1_GS0037_D4	AL815867		Experimental	
6	3	14	7	WheatUG-1_GS0033_F8	AL816348		Experimental	
7	3	2	7	WheatUG-1_GS0063_F1	AL820695		Experimental	
7	3	3	7	WheatUG-1_GS0059_H5	AL820269	TC216101	Experimental	
7	3	4	7	WheatUG-1_GS0055_B11	AL819308	TC188716	Experimental	
7	3	5	7	WheatUG-1_GS0055_D3	AL819167	TC194572	Experimental	
7	3	6	7	WheatUG-1_GS0051_F7	AL817825	TC194322	Experimental	
7	3	8	7	WheatUG-1_Control_C10	AL821639		Experimental	
7	3	9	7	WheatUG-1_GS0047_D9	AL818580		Experimental	
7	3	10	7	WheatUG-1_GS0047_F1	AL818487	TC208923	Experimental	
7	3	11	7	WheatUG-1_GS0043_H5	AL818161	TC205876	Experimental	
7	3	12	7	WheatUG-1_GS0039_B11	AL815275	TC192321	Experimental	
7	3	13	7	WheatUG-1_GS0039_D3	AL816121		Experimental	
7	3	14	7	WheatUG-1_GS0035_F7	AL816582		Experimental	
8	3	2	7	WheatUG-1_GS0061_F1	AL820382	TC191934	Experimental	
8	3	3	7	WheatUG-1_GS0057_H5	AL820408		Experimental	
8	3	4	7	WheatUG-1_GS0053_B11	AL819053	TC206588	Experimental	
8	3	5	7	WheatUG-1_GS0053_D3	AL819872		Experimental	
8	3	6	7	WheatUG-1_GS0049_F7	AL816841	TC207584	Experimental	
8	3	8	7	WheatUG-1_Control_C9	AL819920 		Experimental	
8	3	9	7	WheatUG-1_GS0045_D9	AL817346	TC194808	Experimental	
8	3	10	7	WheatUG-1_GS0045_F1	AL817168	TC221604	Experimental	
8	3	11	7	WheatUG-1_GS0041_H5	AL815590	TC222795	Experimental	
8	3	12	7	WheatUG-1_GS0037_B11	AL815939		Experimental	
8	3	13	7	WheatUG-1_GS0037_D3	AL815858		Experimental	
8	3	14	7	WheatUG-1_GS0033_F7	AL816339		Experimental	
9	3	2	7	WheatUG-1_GS0031_F10	AL814562	TC207148	Experimental	
9	3	3	7	WheatUG-1_GS0031_H2	AL814380	TC206566	Experimental	
9	3	4	7	WheatUG-1_GS0027_B8	AL814359	TC222408	Experimental	
9	3	5	7	WheatUG-1_GS0023_D12	AL812956	TC207333	Experimental	
9	3	6	7	WheatUG-1_GS0023_F4	AL812849	TC210604	Experimental	
9	3	7	7	WheatUG-1_GS0019_H8	AL812335	TC228174	Experimental	
9	3	8	7	WheatUG-1_GS0019_B2	AL812214	TC205376	Experimental	
9	3	9	7	WheatUG-1_GS0015_D6	AL811497	TC189920	Experimental	
9	3	10	7	WheatUG-1_GS0011_F10	AL812016	TC197673	Experimental	
9	3	11	7	WheatUG-1_GS0011_H2	AL811782		Experimental	
9	3	12	7	WheatUG-1_GS0007_B8	AL808315	TC187642	Experimental	
9	3	13	7	WheatUG-1_GS0003_D12	AL809257	TC206274	Experimental	
9	3	14	7	WheatUG-1_GS0003_F4	AL809126	TC207642	Experimental	
10	3	2	7	WheatUG-1_GS0029_F10	AL814840	TC214511	Experimental	
10	3	3	7	WheatUG-1_GS0029_H2	AL814047		Experimental	
10	3	4	7	WheatUG-1_GS0025_B8	AL813236	TC211859	Experimental	
10	3	5	7	WheatUG-1_GS0021_D12	AL812074	TC191467	Experimental	
10	3	6	7	WheatUG-1_GS0021_F4	AL812688	TC219509	Experimental	
10	3	7	7	WheatUG-1_GS0017_H8	AL813435	TC206081	Experimental	
10	3	8	7	WheatUG-1_GS0017_B2	AL810610	TC207087	Experimental	
10	3	9	7	WheatUG-1_GS0013_D6	AL811052	TC207422	Experimental	
10	3	10	7	WheatUG-1_GS0009_F10	AL810158	TC224426	Experimental	
10	3	11	7	WheatUG-1_GS0009_H2	AL810019	TC190348	Experimental	
10	3	13	7	WheatUG-1_GS0001_D12	AL809656	TC195568	Experimental	
10	3	14	7	WheatUG-1_GS0001_F4	AL809491	TC230804	Experimental	
11	3	2	7	WheatUG-1_GS0031_F9	AL814528	TC211936	Experimental	
11	3	3	7	WheatUG-1_GS0031_H1	AL815211		Experimental	
11	3	4	7	WheatUG-1_GS0027_B7	AL814348	TC216079	Experimental	
11	3	5	7	WheatUG-1_GS0023_D11	AL812945	TC223997	Experimental	
11	3	6	7	WheatUG-1_GS0023_F3	AL812834		Experimental	
11	3	7	7	WheatUG-1_GS0019_H7	AL812322	TC214826	Experimental	
11	3	8	7	WheatUG-1_GS0019_B1	AL813682	TC226737	Experimental	
11	3	9	7	WheatUG-1_GS0015_D5	AL811475		Experimental	
11	3	10	7	WheatUG-1_GS0011_F9	AL811991	TC192924	Experimental	
11	3	11	7	WheatUG-1_GS0011_H1	AL811740	TC205715	Experimental	
11	3	12	7	WheatUG-1_GS0007_B7	AL808305	TC211121	Experimental	
11	3	13	7	WheatUG-1_GS0003_D11	AL809240		Experimental	
11	3	14	7	WheatUG-1_GS0003_F3	AL809096	TC203500	Experimental	
12	3	2	7	WheatUG-1_GS0029_F9	AL814816	TC225708	Experimental	
12	3	3	7	WheatUG-1_GS0029_H1	AL814036	TC189280	Experimental	
12	3	4	7	WheatUG-1_GS0025_B7	AL813224	TC211055	Experimental	
12	3	5	7	WheatUG-1_GS0021_D11	AL812061	TC214201	Experimental	
12	3	6	7	WheatUG-1_GS0021_F3	AL812670		Experimental	
12	3	7	7	WheatUG-1_GS0017_H7	AL813415	TC187614	Experimental	
12	3	8	7	WheatUG-1_GS0017_B1	AL810596		Experimental	
12	3	9	7	WheatUG-1_GS0013_D5	AL811033	TC204929	Experimental	
12	3	10	7	WheatUG-1_GS0009_F9	AL810139	TC204939	Experimental	
12	3	11	7	WheatUG-1_GS0009_H1	AL809998	TC224786	Experimental	
12	3	12	7	WheatUG-1_GS0005_B7	AL808803	TC200910	Experimental	
12	3	13	7	WheatUG-1_GS0001_D11	AL809638	TC222649	Experimental	
12	3	14	7	WheatUG-1_GS0001_F3	AL809476		Experimental	
1	3	2	8	WheatUG-1_GS0095_H6	AL829732	TC195184	Experimental	
1	3	3	8	WheatUG-1_GS0091_B12	AL828570		Experimental	
1	3	4	8	WheatUG-1_GS0091_D4	AL827721	TC213469	Experimental	
1	3	5	8	WheatUG-1_GS0087_F8	AL826737	TC191825	Experimental	
1	3	6	8	WheatUG-1_GS0083_H12	AL826290		Experimental	
1	3	7	8	WheatUG-1_GS0083_B6	AL826192	TC199069	Experimental	
1	3	8	8	WheatUG-1_GS0079_D10	AL825198	TC223838	Experimental	
1	3	9	8	WheatUG-1_GS0079_F2	AL822949	TC194131	Experimental	
1	3	10	8	WheatUG-1_GS0075_H6	AL825928	TC199167	Experimental	
1	3	11	8	WheatUG-1_GS0071_B12	AL821531	TC208522	Experimental	
1	3	12	8	WheatUG-1_GS0071_D4	AL823129		Experimental	
1	3	13	8	WheatUG-1_GS0067_F8	AL823254	TC222658	Experimental	
1	3	14	8	WheatUG-1_GS0063_H12	AL821060	TC229257	Experimental	
2	3	2	8	WheatUG-1_GS0093_H6	AL828774		Experimental	
2	3	3	8	WheatUG-1_GS0089_B12	AL827006		Experimental	
2	3	4	8	WheatUG-1_GS0089_D4	AL827171	TC188716	Experimental	
2	3	5	8	WheatUG-1_GS0085_F8	AL828371	TC210026	Experimental	
2	3	6	8	WheatUG-1_GS0081_H12	AL825516	TC207264	Experimental	
2	3	7	8	WheatUG-1_GS0081_B6	AL822660	TC191844	Experimental	
2	3	8	8	WheatUG-1_GS0077_D10	AL822690	TC190869	Experimental	
2	3	9	8	WheatUG-1_GS0077_F2	AL822427	TC193317	Experimental	
2	3	10	8	WheatUG-1_GS0073_H6	AL825050	TC208218	Experimental	
2	3	11	8	WheatUG-1_GS0069_B12	AL821369	TC204050	Experimental	
2	3	12	8	WheatUG-1_GS0069_D4	AL821250	TC204185	Experimental	
2	3	13	8	WheatUG-1_GS0065_F8	AL820762		Experimental	
2	3	14	8	WheatUG-1_GS0061_H12	AL820046	TC191866	Experimental	
3	3	2	8	WheatUG-1_GS0095_H5	AL829722	TC206889	Experimental	
3	3	3	8	WheatUG-1_GS0091_B11	AL828555	TC193076	Experimental	
3	3	4	8	WheatUG-1_GS0091_D3	AL827699	TC210080	Experimental	
3	3	5	8	WheatUG-1_GS0087_F7	AL826705		Experimental	
3	3	6	8	WheatUG-1_GS0083_H11	AL826273		Experimental	
3	3	7	8	WheatUG-1_GS0083_B5	AL826179	TC207812	Experimental	
3	3	8	8	WheatUG-1_GS0079_D9	AL825184	TC193435	Experimental	
3	3	9	8	WheatUG-1_GS0079_F1	AL822922	TC209370	Experimental	
3	3	10	8	WheatUG-1_GS0075_H5	AL825909		Experimental	
3	3	11	8	WheatUG-1_GS0071_B11	AL821510	TC206823	Experimental	
3	3	12	8	WheatUG-1_GS0071_D3	AL823113	TC191602	Experimental	
3	3	13	8	WheatUG-1_GS0067_F7	AL823242	TC227477	Experimental	
3	3	14	8	WheatUG-1_GS0063_H11	AL820955	TC193651	Experimental	
4	3	2	8	WheatUG-1_GS0093_H5	AL828755		Experimental	
4	3	3	8	WheatUG-1_GS0089_B11	AL827018		Experimental	
4	3	4	8	WheatUG-1_GS0089_D3	AL827202	TC196021	Experimental	
4	3	5	8	WheatUG-1_GS0085_F7	AL828356	TC187798	Experimental	
4	3	6	8	WheatUG-1_GS0081_H11	AL825498	TC214451	Experimental	
4	3	7	8	WheatUG-1_GS0081_B5	AL822649	TC188586	Experimental	
4	3	8	8	WheatUG-1_GS0077_D9	AL822678	TC187733	Experimental	
4	3	9	8	WheatUG-1_GS0077_F1	AL822400	TC195790	Experimental	
4	3	10	8	WheatUG-1_GS0073_H5	AL825032	TC192689	Experimental	
4	3	11	8	WheatUG-1_GS0069_B11	AL821351	TC218631	Experimental	
4	3	12	8	WheatUG-1_GS0069_D3	AL821241	TC209682	Experimental	
4	3	13	8	WheatUG-1_GS0065_F7	AL821113	TC218175	Experimental	
4	3	14	8	WheatUG-1_GS0061_H11	AL821943	TC228007	Experimental	
5	3	2	8	WheatUG-1_GS0063_H2	AL820772		Experimental	
5	3	3	8	WheatUG-1_GS0059_B8	AL821834	TC222141	Experimental	
5	3	4	8	WheatUG-1_GS0055_D12	AL819332	TC224778	Experimental	
5	3	5	8	WheatUG-1_GS0055_F4	AL819189	TC210203	Experimental	
5	3	6	8	WheatUG-1_GS0051_H8	AL817859	TC191354	Experimental	
5	3	7	8	WheatUG-1_GS0051_B2	AL817721	TC205130	Experimental	
5	3	9	8	WheatUG-1_GS0047_F10	AL818922	TC202866	Experimental	
5	3	10	8	WheatUG-1_GS0047_H2	AL818506	TC212079	Experimental	
5	3	11	8	WheatUG-1_GS0043_B8	AL818205	TC207965	Experimental	
5	3	12	8	WheatUG-1_GS0039_D12	AL815296	TC207105	Experimental	
5	3	13	8	WheatUG-1_GS0039_F4	AL816134		Experimental	
5	3	14	8	WheatUG-1_GS0035_H8	AL816597		Experimental	
6	3	2	8	WheatUG-1_GS0061_H2	AL821852	TC219233	Experimental	
6	3	3	8	WheatUG-1_GS0057_B8	AL819902		Experimental	
6	3	4	8	WheatUG-1_GS0053_D12	AL819068	TC222505	Experimental	
6	3	5	8	WheatUG-1_GS0053_F4	AL819893	TC196925	Experimental	
6	3	6	8	WheatUG-1_GS0049_H8	AL816869	TC222119	Experimental	
6	3	7	8	WheatUG-1_GS0049_B2	AL816758	TC189377	Experimental	
6	3	9	8	WheatUG-1_GS0045_F10	AL817380		Experimental	
6	3	10	8	WheatUG-1_GS0045_H2	AL817206	TC208278	Experimental	
6	3	11	8	WheatUG-1_GS0041_B8	AL815623	TC197128	Experimental	
6	3	12	8	WheatUG-1_GS0037_D12	AL815950		Experimental	
6	3	13	8	WheatUG-1_GS0037_F4	AL815870	TC230601	Experimental	
6	3	14	8	WheatUG-1_GS0033_H8	AL816350		Experimental	
7	3	2	8	WheatUG-1_GS0063_H1	AL820707		Experimental	
7	3	3	8	WheatUG-1_GS0059_B7	AL821706		Experimental	
7	3	4	8	WheatUG-1_GS0055_D11	AL819318	TC230371	Experimental	
7	3	5	8	WheatUG-1_GS0055_F3	AL819173	TC220843	Experimental	
7	3	6	8	WheatUG-1_GS0051_H7	AL817843	TC192909	Experimental	
7	3	7	8	WheatUG-1_GS0051_B1	AL817698	TC212516	Experimental	
7	3	9	8	WheatUG-1_GS0047_F9	AL818584	TC192048	Experimental	
7	3	10	8	WheatUG-1_GS0047_H1	AL818489	TC196642	Experimental	
7	3	11	8	WheatUG-1_GS0043_B7	AL818185	TC190531	Experimental	
7	3	12	8	WheatUG-1_GS0039_D11	AL815278	TC196894	Experimental	
7	3	14	8	WheatUG-1_GS0035_H7	AL816585	TC200325	Experimental	
8	3	2	8	WheatUG-1_GS0061_H1	AL820414	TC209475	Experimental	
8	3	3	8	WheatUG-1_GS0057_B7	AL821896		Experimental	
8	3	4	8	WheatUG-1_GS0053_D11	AL819056		Experimental	
8	3	5	8	WheatUG-1_GS0053_F3	AL819876	TC221301	Experimental	
8	3	6	8	WheatUG-1_GS0049_H7	AL816850	TC210031	Experimental	
8	3	7	8	WheatUG-1_GS0049_B1	AL816738	TC202762	Experimental	
8	3	9	8	WheatUG-1_GS0045_F9	AL817353	TC188913	Experimental	
8	3	10	8	WheatUG-1_GS0045_H1	AL817173	TC207979	Experimental	
8	3	11	8	WheatUG-1_GS0041_B7	AL815609	TC207928	Experimental	
8	3	12	8	WheatUG-1_GS0037_D11	AL815941		Experimental	
8	3	13	8	WheatUG-1_GS0037_F3	AL815860	TC226496	Experimental	
8	3	14	8	WheatUG-1_GS0033_H7	AL816342		Experimental	
9	3	2	8	WheatUG-1_GS0031_H10	AL814581	TC187661	Experimental	
9	3	3	8	WheatUG-1_GS0031_B4	AL814411		Experimental	
9	3	4	8	WheatUG-1_GS0027_D8	AL814362	TC207437	Experimental	
9	3	5	8	WheatUG-1_GS0023_F12	AL812959	TC209527	Experimental	
9	3	6	8	WheatUG-1_GS0023_H4	AL812851	TC219131	Experimental	
9	3	7	8	WheatUG-1_GS0019_B10	AL812359	TC190449	Experimental	
9	3	8	8	WheatUG-1_GS0019_D2	AL812224	TC198696	Experimental	
9	3	9	8	WheatUG-1_GS0015_F6	AL811502	TC214845	Experimental	
9	3	10	8	WheatUG-1_GS0011_H10	AL812025	TC212314	Experimental	
9	3	11	8	WheatUG-1_GS0011_B4	AL811817	TC222248	Experimental	
9	3	12	8	WheatUG-1_GS0007_D8	AL808317	TC188003	Experimental	
9	3	14	8	WheatUG-1_GS0003_H4	AL809128	TC205133	Experimental	
10	3	2	8	WheatUG-1_GS0029_H10	AL814849	TC223901	Experimental	
10	3	3	8	WheatUG-1_GS0029_B4	AL814663	TC198461	Experimental	
10	3	4	8	WheatUG-1_GS0025_D8	AL813240	TC227356	Experimental	
10	3	5	8	WheatUG-1_GS0021_F12	AL812079	TC224754	Experimental	
10	3	6	8	WheatUG-1_GS0021_H4	AL812693	TC205833	Experimental	
10	3	7	8	WheatUG-1_GS0017_B10	AL813453	TC193040	Experimental	
10	3	8	8	WheatUG-1_GS0017_D2	AL810613	TC220814	Experimental	
10	3	9	8	WheatUG-1_GS0013_F6	AL811057		Experimental	
10	3	10	8	WheatUG-1_GS0009_H10	AL810162	TC206526	Experimental	
10	3	12	8	WheatUG-1_GS0005_D8	AL808832	TC220952	Experimental	
10	3	13	8	WheatUG-1_GS0001_F12	AL809661	TC221880	Experimental	
10	3	14	8	WheatUG-1_GS0001_H4	AL809493	TC212791	Experimental	
11	3	2	8	WheatUG-1_GS0031_H9	AL814533	TC188394	Experimental	
11	3	3	8	WheatUG-1_GS0031_B3	AL814387	TC189920	Experimental	
11	3	4	8	WheatUG-1_GS0027_D7	AL814350	TC221684	Experimental	
11	3	5	8	WheatUG-1_GS0023_F11	AL812947		Experimental	
11	3	6	8	WheatUG-1_GS0023_H3	AL812839	TC199790	Experimental	
11	3	7	8	WheatUG-1_GS0019_B9	AL812338	TC222926	Experimental	
11	3	8	8	WheatUG-1_GS0019_D1	AL813687	TC196584	Experimental	
11	3	9	8	WheatUG-1_GS0015_F5	AL811478	TC208345	Experimental	
11	3	10	8	WheatUG-1_GS0011_H9	AL811996	TC197703	Experimental	
11	3	11	8	WheatUG-1_GS0011_B3	AL811785	TC191362	Experimental	
11	3	12	8	WheatUG-1_GS0007_D7	AL808308	TC222051	Experimental	
11	3	13	8	WheatUG-1_GS0003_F11	AL809242		Experimental	
11	3	14	8	WheatUG-1_GS0003_H3	AL809101		Experimental	
12	3	2	8	WheatUG-1_GS0029_H9	AL814827		Experimental	
12	3	3	8	WheatUG-1_GS0029_B3	AL814057	TC220661	Experimental	
12	3	4	8	WheatUG-1_GS0025_D7	AL813228	TC207322	Experimental	
12	3	5	8	WheatUG-1_GS0021_F11	AL812063		Experimental	
12	3	6	8	WheatUG-1_GS0021_H3	AL812674	TC190141	Experimental	
12	3	7	8	WheatUG-1_GS0017_B9	AL813439	TC208085	Experimental	
12	3	8	8	WheatUG-1_GS0017_D1	AL810601		Experimental	
12	3	9	8	WheatUG-1_GS0013_F5	AL811039	TC192327	Experimental	
12	3	10	8	WheatUG-1_GS0009_H9	AL810143	TC188830	Experimental	
12	3	11	8	WheatUG-1_GS0009_B3	AL810023	TC198967	Experimental	
12	3	13	8	WheatUG-1_GS0001_F11	AL809645		Experimental	
12	3	14	8	WheatUG-1_GS0001_H3	AL809481	TC223668	Experimental	
1	3	2	9	WheatUG-1_GS0095_B8	AL829751		Experimental	
1	3	3	9	WheatUG-1_GS0091_D12	AL827894	TC219278	Experimental	
1	3	4	9	WheatUG-1_GS0091_F4	AL827729	TC190521	Experimental	
1	3	5	9	WheatUG-1_GS0087_H8	AL826747	TC187671	Experimental	
1	3	6	9	WheatUG-1_GS0087_B2	AL826611	TC215954	Experimental	
